,index,holgura
79,"(0, 79, 1)",0.0
80,"(0, 80, 1)",0.0
81,"(0, 81, 1)",0.0
82,"(0, 82, 1)",0.0
83,"(0, 83, 1)",0.0
84,"(0, 84, 1)",0.0
85,"(0, 85, 1)",0.0
86,"(0, 86, 1)",0.0
87,"(0, 87, 1)",0.0
88,"(0, 88, 1)",0.0
89,"(0, 89, 1)",0.0
90,"(0, 90, 1)",0.0
91,"(0, 91, 1)",0.0
92,"(0, 92, 1)",0.0
93,"(0, 93, 1)",0.0
94,"(0, 94, 1)",0.0
95,"(0, 95, 1)",0.0
96,"(0, 96, 1)",0.0
97,"(0, 97, 1)",0.0
98,"(0, 98, 1)",0.0
99,"(0, 99, 1)",0.0
100,"(0, 100, 1)",0.0
101,"(0, 101, 1)",0.0
102,"(0, 102, 1)",0.0
103,"(0, 103, 1)",0.0
104,"(1, 0, 1)",0.0
105,"(1, 1, 1)",0.0
106,"(1, 2, 1)",0.0
107,"(1, 3, 1)",0.0
108,"(1, 4, 1)",0.0
109,"(1, 5, 1)",0.0
110,"(1, 6, 1)",-0.9999999999999885
111,"(1, 7, 1)",0.0
112,"(1, 8, 1)",0.0
113,"(1, 9, 1)",0.0
114,"(1, 10, 1)",0.0
115,"(1, 11, 1)",0.0
116,"(1, 12, 1)",0.0
117,"(1, 13, 1)",0.0
118,"(1, 14, 1)",0.0
119,"(1, 15, 1)",0.0
120,"(1, 16, 1)",-1.0
121,"(1, 17, 1)",0.0
122,"(1, 18, 1)",0.0
123,"(1, 19, 1)",0.0
124,"(1, 20, 1)",0.0
125,"(1, 21, 1)",0.0
126,"(1, 22, 1)",0.0
127,"(1, 23, 1)",0.0
128,"(1, 24, 1)",0.0
129,"(1, 25, 1)",0.0
130,"(1, 26, 1)",0.0
131,"(1, 27, 1)",0.0
132,"(1, 28, 1)",0.0
133,"(1, 29, 1)",-0.9999999999999885
134,"(1, 30, 1)",0.0
135,"(1, 31, 1)",-5.000000000000023
136,"(1, 32, 1)",0.0
137,"(1, 33, 1)",0.0
138,"(1, 34, 1)",0.0
139,"(1, 35, 1)",0.0
140,"(1, 36, 1)",0.0
141,"(1, 37, 1)",0.0
142,"(1, 38, 1)",0.0
143,"(1, 39, 1)",0.0
144,"(1, 40, 1)",0.0
145,"(1, 41, 1)",0.0
146,"(1, 42, 1)",0.0
147,"(1, 43, 1)",0.0
148,"(1, 44, 1)",0.0
149,"(1, 45, 1)",0.0
150,"(1, 46, 1)",0.0
151,"(1, 47, 1)",0.0
152,"(1, 48, 1)",0.0
153,"(1, 49, 1)",0.0
154,"(1, 50, 1)",0.0
155,"(1, 51, 1)",0.0
156,"(1, 52, 1)",0.0
157,"(1, 53, 1)",0.0
158,"(1, 54, 1)",0.0
159,"(1, 55, 1)",0.0
160,"(1, 56, 1)",0.0
161,"(1, 57, 1)",0.0
162,"(1, 58, 1)",0.0
163,"(1, 59, 1)",0.0
164,"(1, 60, 1)",0.0
165,"(1, 61, 1)",0.0
166,"(1, 62, 1)",0.0
167,"(1, 63, 1)",0.0
168,"(1, 64, 1)",0.0
169,"(1, 65, 1)",0.0
170,"(1, 66, 1)",0.0
171,"(1, 67, 1)",0.0
172,"(1, 68, 1)",0.0
173,"(1, 69, 1)",0.0
174,"(1, 70, 1)",0.0
175,"(1, 71, 1)",0.0
176,"(1, 72, 1)",0.0
177,"(1, 73, 1)",0.0
178,"(1, 74, 1)",0.0
179,"(1, 75, 1)",0.0
180,"(1, 76, 1)",0.0
181,"(1, 77, 1)",0.0
182,"(1, 78, 1)",0.0
183,"(1, 79, 1)",0.0
184,"(1, 80, 1)",0.0
185,"(1, 81, 1)",0.0
186,"(1, 82, 1)",0.0
187,"(1, 83, 1)",0.0
188,"(1, 84, 1)",0.0
189,"(1, 85, 1)",0.0
190,"(1, 86, 1)",0.0
191,"(1, 87, 1)",0.0
192,"(1, 88, 1)",0.0
193,"(1, 89, 1)",0.0
194,"(1, 90, 1)",0.0
195,"(1, 91, 1)",0.0
196,"(1, 92, 1)",0.0
197,"(1, 93, 1)",0.0
198,"(1, 94, 1)",0.0
199,"(1, 95, 1)",0.0
200,"(1, 96, 1)",0.0
201,"(1, 97, 1)",0.0
202,"(1, 98, 1)",0.0
203,"(1, 99, 1)",0.0
204,"(1, 100, 1)",0.0
205,"(1, 101, 1)",0.0
206,"(1, 102, 1)",0.0
207,"(1, 103, 1)",0.0
208,"(2, 0, 1)",0.0
209,"(2, 1, 1)",0.0
210,"(2, 2, 1)",0.0
211,"(2, 3, 1)",0.0
212,"(2, 4, 1)",0.0
213,"(2, 5, 1)",0.0
214,"(2, 6, 1)",0.0
215,"(2, 7, 1)",0.0
216,"(2, 8, 1)",0.0
217,"(2, 9, 1)",0.0
218,"(2, 10, 1)",0.0
219,"(2, 11, 1)",0.0
220,"(2, 12, 1)",0.0
221,"(2, 13, 1)",0.0
222,"(2, 14, 1)",0.0
223,"(2, 15, 1)",0.0
224,"(2, 16, 1)",0.0
225,"(2, 17, 1)",0.0
226,"(2, 18, 1)",0.0
227,"(2, 19, 1)",0.0
228,"(2, 20, 1)",0.0
229,"(2, 21, 1)",0.0
230,"(2, 22, 1)",0.0
231,"(2, 23, 1)",0.0
232,"(2, 24, 1)",0.0
233,"(2, 25, 1)",0.0
234,"(2, 26, 1)",0.0
235,"(2, 27, 1)",0.0
236,"(2, 28, 1)",0.0
237,"(2, 29, 1)",0.0
238,"(2, 30, 1)",0.0
239,"(2, 31, 1)",0.0
240,"(2, 32, 1)",0.0
241,"(2, 33, 1)",0.0
242,"(2, 34, 1)",0.0
243,"(2, 35, 1)",0.0
244,"(2, 36, 1)",0.0
245,"(2, 37, 1)",0.0
246,"(2, 38, 1)",0.0
247,"(2, 39, 1)",0.0
248,"(2, 40, 1)",0.0
249,"(2, 41, 1)",0.0
250,"(2, 42, 1)",0.0
251,"(2, 43, 1)",0.0
252,"(2, 44, 1)",0.0
253,"(2, 45, 1)",0.0
254,"(2, 46, 1)",0.0
255,"(2, 47, 1)",0.0
256,"(2, 48, 1)",0.0
257,"(2, 49, 1)",0.0
258,"(2, 50, 1)",0.0
259,"(2, 51, 1)",0.0
260,"(2, 52, 1)",0.0
261,"(2, 53, 1)",0.0
262,"(2, 54, 1)",0.0
263,"(2, 55, 1)",-3.0
264,"(2, 56, 1)",0.0
265,"(2, 57, 1)",0.0
266,"(2, 58, 1)",0.0
267,"(2, 59, 1)",0.0
268,"(2, 60, 1)",0.0
269,"(2, 61, 1)",0.0
270,"(2, 62, 1)",0.0
271,"(2, 63, 1)",0.0
272,"(2, 64, 1)",0.0
273,"(2, 65, 1)",0.0
274,"(2, 66, 1)",0.0
275,"(2, 67, 1)",0.0
276,"(2, 68, 1)",0.0
277,"(2, 69, 1)",0.0
278,"(2, 70, 1)",0.0
279,"(2, 71, 1)",0.0
280,"(2, 72, 1)",0.0
281,"(2, 73, 1)",0.0
282,"(2, 74, 1)",0.0
283,"(2, 75, 1)",0.0
284,"(2, 76, 1)",0.0
285,"(2, 77, 1)",0.0
286,"(2, 78, 1)",0.0
287,"(2, 79, 1)",0.0
288,"(2, 80, 1)",0.0
289,"(2, 81, 1)",0.0
290,"(2, 82, 1)",0.0
291,"(2, 83, 1)",0.0
292,"(2, 84, 1)",0.0
293,"(2, 85, 1)",0.0
294,"(2, 86, 1)",0.0
295,"(2, 87, 1)",0.0
296,"(2, 88, 1)",0.0
297,"(2, 89, 1)",0.0
298,"(2, 90, 1)",0.0
299,"(2, 91, 1)",0.0
300,"(2, 92, 1)",0.0
301,"(2, 93, 1)",0.0
302,"(2, 94, 1)",0.0
303,"(2, 95, 1)",0.0
304,"(2, 96, 1)",0.0
305,"(2, 97, 1)",0.0
306,"(2, 98, 1)",0.0
307,"(2, 99, 1)",0.0
308,"(2, 100, 1)",0.0
309,"(2, 101, 1)",0.0
310,"(2, 102, 1)",0.0
311,"(2, 103, 1)",0.0
312,"(3, 0, 1)",0.0
313,"(3, 1, 1)",-1.0
314,"(3, 2, 1)",0.0
315,"(3, 3, 1)",-1.0
316,"(3, 4, 1)",0.0
317,"(3, 5, 1)",0.0
318,"(3, 6, 1)",0.0
319,"(3, 7, 1)",0.0
320,"(3, 8, 1)",0.0
321,"(3, 9, 1)",0.0
322,"(3, 10, 1)",0.0
323,"(3, 11, 1)",0.0
324,"(3, 12, 1)",0.0
325,"(3, 13, 1)",0.0
326,"(3, 14, 1)",-1.0
327,"(3, 15, 1)",0.0
328,"(3, 16, 1)",0.0
329,"(3, 17, 1)",0.0
330,"(3, 18, 1)",0.0
331,"(3, 19, 1)",-1.0
332,"(3, 20, 1)",0.0
333,"(3, 21, 1)",0.0
334,"(3, 22, 1)",0.0
335,"(3, 23, 1)",0.0
336,"(3, 24, 1)",0.0
337,"(3, 25, 1)",0.0
338,"(3, 26, 1)",0.0
339,"(3, 27, 1)",0.0
340,"(3, 28, 1)",0.0
341,"(3, 29, 1)",0.0
342,"(3, 30, 1)",0.0
343,"(3, 31, 1)",0.0
344,"(3, 32, 1)",0.0
345,"(3, 33, 1)",0.0
346,"(3, 34, 1)",0.0
347,"(3, 35, 1)",0.0
348,"(3, 36, 1)",0.0
349,"(3, 37, 1)",0.0
350,"(3, 38, 1)",0.0
351,"(3, 39, 1)",0.0
352,"(3, 40, 1)",0.0
353,"(3, 41, 1)",0.0
354,"(3, 42, 1)",0.0
355,"(3, 43, 1)",0.0
356,"(3, 44, 1)",0.0
357,"(3, 45, 1)",0.0
358,"(3, 46, 1)",0.0
359,"(3, 47, 1)",0.0
360,"(3, 48, 1)",0.0
361,"(3, 49, 1)",0.0
362,"(3, 50, 1)",0.0
363,"(3, 51, 1)",0.0
364,"(3, 52, 1)",0.0
365,"(3, 53, 1)",0.0
366,"(3, 54, 1)",0.0
367,"(3, 55, 1)",0.0
368,"(3, 56, 1)",0.0
369,"(3, 57, 1)",0.0
370,"(3, 58, 1)",0.0
371,"(3, 59, 1)",0.0
372,"(3, 60, 1)",0.0
373,"(3, 61, 1)",0.0
374,"(3, 62, 1)",0.0
375,"(3, 63, 1)",0.0
376,"(3, 64, 1)",0.0
377,"(3, 65, 1)",0.0
378,"(3, 66, 1)",0.0
379,"(3, 67, 1)",0.0
380,"(3, 68, 1)",0.0
381,"(3, 69, 1)",0.0
382,"(3, 70, 1)",0.0
383,"(3, 71, 1)",0.0
384,"(3, 72, 1)",0.0
385,"(3, 73, 1)",0.0
386,"(3, 74, 1)",0.0
387,"(3, 75, 1)",0.0
388,"(3, 76, 1)",0.0
389,"(3, 77, 1)",0.0
390,"(3, 78, 1)",0.0
391,"(3, 79, 1)",0.0
392,"(3, 80, 1)",0.0
393,"(3, 81, 1)",0.0
394,"(3, 82, 1)",0.0
395,"(3, 83, 1)",0.0
396,"(3, 84, 1)",0.0
397,"(3, 85, 1)",0.0
398,"(3, 86, 1)",0.0
399,"(3, 87, 1)",0.0
400,"(3, 88, 1)",0.0
401,"(3, 89, 1)",0.0
402,"(3, 90, 1)",0.0
403,"(3, 91, 1)",0.0
404,"(3, 92, 1)",0.0
405,"(3, 93, 1)",0.0
406,"(3, 94, 1)",0.0
407,"(3, 95, 1)",0.0
408,"(3, 96, 1)",0.0
409,"(3, 97, 1)",0.0
410,"(3, 98, 1)",0.0
411,"(3, 99, 1)",0.0
412,"(3, 100, 1)",0.0
413,"(3, 101, 1)",0.0
414,"(3, 102, 1)",0.0
415,"(3, 103, 1)",0.0
416,"(4, 0, 1)",0.0
417,"(4, 1, 1)",0.0
418,"(4, 2, 1)",0.0
419,"(4, 3, 1)",0.0
420,"(4, 4, 1)",0.0
421,"(4, 5, 1)",0.0
422,"(4, 6, 1)",0.0
423,"(4, 7, 1)",0.0
424,"(4, 8, 1)",0.0
425,"(4, 9, 1)",0.0
426,"(4, 10, 1)",0.0
427,"(4, 11, 1)",0.0
428,"(4, 12, 1)",0.0
429,"(4, 13, 1)",0.0
430,"(4, 14, 1)",0.0
431,"(4, 15, 1)",0.0
432,"(4, 16, 1)",0.0
433,"(4, 17, 1)",0.0
434,"(4, 18, 1)",0.0
435,"(4, 19, 1)",0.0
436,"(4, 20, 1)",0.0
437,"(4, 21, 1)",0.0
438,"(4, 22, 1)",0.0
439,"(4, 23, 1)",-3.0
440,"(4, 24, 1)",0.0
441,"(4, 25, 1)",0.0
442,"(4, 26, 1)",0.0
443,"(4, 27, 1)",0.0
444,"(4, 28, 1)",0.0
445,"(4, 29, 1)",0.0
446,"(4, 30, 1)",0.0
447,"(4, 31, 1)",0.0
448,"(4, 32, 1)",0.0
449,"(4, 33, 1)",0.0
450,"(4, 34, 1)",0.0
451,"(4, 35, 1)",0.0
452,"(4, 36, 1)",0.0
453,"(4, 37, 1)",0.0
454,"(4, 38, 1)",0.0
455,"(4, 39, 1)",0.0
456,"(4, 40, 1)",0.0
457,"(4, 41, 1)",0.0
458,"(4, 42, 1)",0.0
459,"(4, 43, 1)",0.0
460,"(4, 44, 1)",0.0
461,"(4, 45, 1)",0.0
462,"(4, 46, 1)",0.0
463,"(4, 47, 1)",0.0
464,"(4, 48, 1)",0.0
465,"(4, 49, 1)",0.0
466,"(4, 50, 1)",0.0
467,"(4, 51, 1)",0.0
468,"(4, 52, 1)",0.0
469,"(4, 53, 1)",0.0
470,"(4, 54, 1)",0.0
471,"(4, 55, 1)",0.0
472,"(4, 56, 1)",0.0
473,"(4, 57, 1)",0.0
474,"(4, 58, 1)",0.0
475,"(4, 59, 1)",0.0
476,"(4, 60, 1)",0.0
477,"(4, 61, 1)",0.0
478,"(4, 62, 1)",0.0
479,"(4, 63, 1)",0.0
480,"(4, 64, 1)",0.0
481,"(4, 65, 1)",0.0
482,"(4, 66, 1)",0.0
483,"(4, 67, 1)",0.0
484,"(4, 68, 1)",0.0
485,"(4, 69, 1)",0.0
486,"(4, 70, 1)",0.0
487,"(4, 71, 1)",0.0
488,"(4, 72, 1)",0.0
489,"(4, 73, 1)",0.0
490,"(4, 74, 1)",-1.0
491,"(4, 75, 1)",0.0
492,"(4, 76, 1)",0.0
493,"(4, 77, 1)",0.0
494,"(4, 78, 1)",0.0
495,"(4, 79, 1)",0.0
496,"(4, 80, 1)",0.0
497,"(4, 81, 1)",0.0
498,"(4, 82, 1)",0.0
499,"(4, 83, 1)",0.0
500,"(4, 84, 1)",0.0
501,"(4, 85, 1)",0.0
502,"(4, 86, 1)",0.0
503,"(4, 87, 1)",0.0
504,"(4, 88, 1)",0.0
505,"(4, 89, 1)",0.0
506,"(4, 90, 1)",0.0
507,"(4, 91, 1)",0.0
508,"(4, 92, 1)",0.0
509,"(4, 93, 1)",0.0
510,"(4, 94, 1)",0.0
511,"(4, 95, 1)",0.0
512,"(4, 96, 1)",0.0
513,"(4, 97, 1)",0.0
514,"(4, 98, 1)",0.0
515,"(4, 99, 1)",0.0
516,"(4, 100, 1)",0.0
517,"(4, 101, 1)",0.0
518,"(4, 102, 1)",0.0
519,"(4, 103, 1)",0.0
520,"(5, 0, 1)",0.0
521,"(5, 1, 1)",0.0
522,"(5, 2, 1)",0.0
523,"(5, 3, 1)",0.0
524,"(5, 4, 1)",0.0
525,"(5, 5, 1)",0.0
526,"(5, 6, 1)",0.0
527,"(5, 7, 1)",0.0
528,"(5, 8, 1)",0.0
529,"(5, 9, 1)",0.0
530,"(5, 10, 1)",0.0
531,"(5, 11, 1)",0.0
532,"(5, 12, 1)",0.0
533,"(5, 13, 1)",0.0
534,"(5, 14, 1)",0.0
535,"(5, 15, 1)",0.0
536,"(5, 16, 1)",0.0
537,"(5, 17, 1)",0.0
538,"(5, 18, 1)",0.0
539,"(5, 19, 1)",0.0
540,"(5, 20, 1)",0.0
541,"(5, 21, 1)",0.0
542,"(5, 22, 1)",0.0
543,"(5, 23, 1)",0.0
544,"(5, 24, 1)",0.0
545,"(5, 25, 1)",0.0
546,"(5, 26, 1)",0.0
547,"(5, 27, 1)",0.0
548,"(5, 28, 1)",0.0
549,"(5, 29, 1)",0.0
550,"(5, 30, 1)",0.0
551,"(5, 31, 1)",0.0
552,"(5, 32, 1)",0.0
553,"(5, 33, 1)",0.0
554,"(5, 34, 1)",0.0
555,"(5, 35, 1)",0.0
556,"(5, 36, 1)",0.0
557,"(5, 37, 1)",0.0
558,"(5, 38, 1)",0.0
559,"(5, 39, 1)",0.0
560,"(5, 40, 1)",0.0
561,"(5, 41, 1)",0.0
562,"(5, 42, 1)",0.0
563,"(5, 43, 1)",0.0
564,"(5, 44, 1)",0.0
565,"(5, 45, 1)",0.0
566,"(5, 46, 1)",0.0
567,"(5, 47, 1)",0.0
568,"(5, 48, 1)",0.0
569,"(5, 49, 1)",0.0
570,"(5, 50, 1)",0.0
571,"(5, 51, 1)",0.0
572,"(5, 52, 1)",0.0
573,"(5, 53, 1)",0.0
574,"(5, 54, 1)",0.0
575,"(5, 55, 1)",0.0
576,"(5, 56, 1)",0.0
577,"(5, 57, 1)",0.0
578,"(5, 58, 1)",0.0
579,"(5, 59, 1)",0.0
580,"(5, 60, 1)",0.0
581,"(5, 61, 1)",0.0
582,"(5, 62, 1)",0.0
583,"(5, 63, 1)",0.0
584,"(5, 64, 1)",0.0
585,"(5, 65, 1)",0.0
586,"(5, 66, 1)",0.0
587,"(5, 67, 1)",0.0
588,"(5, 68, 1)",0.0
589,"(5, 69, 1)",0.0
590,"(5, 70, 1)",0.0
591,"(5, 71, 1)",0.0
592,"(5, 72, 1)",0.0
593,"(5, 73, 1)",0.0
594,"(5, 74, 1)",-7.0
595,"(5, 75, 1)",-1.0
596,"(5, 76, 1)",0.0
597,"(5, 77, 1)",0.0
598,"(5, 78, 1)",0.0
599,"(5, 79, 1)",0.0
600,"(5, 80, 1)",0.0
601,"(5, 81, 1)",0.0
602,"(5, 82, 1)",0.0
603,"(5, 83, 1)",0.0
604,"(5, 84, 1)",0.0
605,"(5, 85, 1)",0.0
606,"(5, 86, 1)",0.0
607,"(5, 87, 1)",0.0
608,"(5, 88, 1)",0.0
609,"(5, 89, 1)",0.0
610,"(5, 90, 1)",0.0
611,"(5, 91, 1)",0.0
612,"(5, 92, 1)",0.0
613,"(5, 93, 1)",0.0
614,"(5, 94, 1)",0.0
615,"(5, 95, 1)",0.0
616,"(5, 96, 1)",0.0
617,"(5, 97, 1)",0.0
618,"(5, 98, 1)",0.0
619,"(5, 99, 1)",0.0
620,"(5, 100, 1)",0.0
621,"(5, 101, 1)",0.0
622,"(5, 102, 1)",0.0
623,"(5, 103, 1)",0.0
624,"(6, 0, 1)",0.0
625,"(6, 1, 1)",0.0
626,"(6, 2, 1)",0.0
627,"(6, 3, 1)",0.0
628,"(6, 4, 1)",0.0
629,"(6, 5, 1)",0.0
630,"(6, 6, 1)",0.0
631,"(6, 7, 1)",0.0
632,"(6, 8, 1)",0.0
633,"(6, 9, 1)",0.0
634,"(6, 10, 1)",0.0
635,"(6, 11, 1)",0.0
636,"(6, 12, 1)",0.0
637,"(6, 13, 1)",0.0
638,"(6, 14, 1)",0.0
639,"(6, 15, 1)",0.0
640,"(6, 16, 1)",0.0
641,"(6, 17, 1)",0.0
642,"(6, 18, 1)",0.0
643,"(6, 19, 1)",0.0
644,"(6, 20, 1)",0.0
645,"(6, 21, 1)",0.0
646,"(6, 22, 1)",0.0
647,"(6, 23, 1)",0.0
648,"(6, 24, 1)",0.0
649,"(6, 25, 1)",0.0
650,"(6, 26, 1)",0.0
651,"(6, 27, 1)",0.0
652,"(6, 28, 1)",0.0
653,"(6, 29, 1)",0.0
654,"(6, 30, 1)",0.0
655,"(6, 31, 1)",0.0
656,"(6, 32, 1)",0.0
657,"(6, 33, 1)",0.0
658,"(6, 34, 1)",0.0
659,"(6, 35, 1)",0.0
660,"(6, 36, 1)",0.0
661,"(6, 37, 1)",0.0
662,"(6, 38, 1)",0.0
663,"(6, 39, 1)",0.0
664,"(6, 40, 1)",0.0
665,"(6, 41, 1)",0.0
666,"(6, 42, 1)",0.0
667,"(6, 43, 1)",0.0
668,"(6, 44, 1)",0.0
669,"(6, 45, 1)",0.0
670,"(6, 46, 1)",0.0
671,"(6, 47, 1)",0.0
672,"(6, 48, 1)",0.0
673,"(6, 49, 1)",0.0
674,"(6, 50, 1)",0.0
675,"(6, 51, 1)",0.0
676,"(6, 52, 1)",0.0
677,"(6, 53, 1)",0.0
678,"(6, 54, 1)",0.0
679,"(6, 55, 1)",0.0
680,"(6, 56, 1)",0.0
681,"(6, 57, 1)",0.0
682,"(6, 58, 1)",0.0
683,"(6, 59, 1)",0.0
684,"(6, 60, 1)",0.0
685,"(6, 61, 1)",0.0
686,"(6, 62, 1)",0.0
687,"(6, 63, 1)",0.0
688,"(6, 64, 1)",0.0
689,"(6, 65, 1)",0.0
690,"(6, 66, 1)",0.0
691,"(6, 67, 1)",0.0
692,"(6, 68, 1)",0.0
693,"(6, 69, 1)",0.0
694,"(6, 70, 1)",0.0
695,"(6, 71, 1)",0.0
696,"(6, 72, 1)",0.0
697,"(6, 73, 1)",0.0
698,"(6, 74, 1)",-3.0
699,"(6, 75, 1)",-1.0
700,"(6, 76, 1)",0.0
701,"(6, 77, 1)",0.0
702,"(6, 78, 1)",0.0
703,"(6, 79, 1)",0.0
704,"(6, 80, 1)",0.0
705,"(6, 81, 1)",0.0
706,"(6, 82, 1)",0.0
707,"(6, 83, 1)",0.0
708,"(6, 84, 1)",0.0
709,"(6, 85, 1)",0.0
710,"(6, 86, 1)",0.0
711,"(6, 87, 1)",0.0
712,"(6, 88, 1)",0.0
713,"(6, 89, 1)",-1.0
714,"(6, 90, 1)",0.0
715,"(6, 91, 1)",0.0
716,"(6, 92, 1)",0.0
717,"(6, 93, 1)",0.0
718,"(6, 94, 1)",0.0
719,"(6, 95, 1)",0.0
720,"(6, 96, 1)",0.0
721,"(6, 97, 1)",0.0
722,"(6, 98, 1)",0.0
723,"(6, 99, 1)",0.0
724,"(6, 100, 1)",0.0
725,"(6, 101, 1)",0.0
726,"(6, 102, 1)",0.0
727,"(6, 103, 1)",0.0
728,"(7, 0, 1)",0.0
729,"(7, 1, 1)",0.0
730,"(7, 2, 1)",0.0
731,"(7, 3, 1)",0.0
732,"(7, 4, 1)",0.0
733,"(7, 5, 1)",0.0
734,"(7, 6, 1)",0.0
735,"(7, 7, 1)",0.0
736,"(7, 8, 1)",0.0
737,"(7, 9, 1)",0.0
738,"(7, 10, 1)",0.0
739,"(7, 11, 1)",0.0
740,"(7, 12, 1)",0.0
741,"(7, 13, 1)",0.0
742,"(7, 14, 1)",0.0
743,"(7, 15, 1)",0.0
744,"(7, 16, 1)",0.0
745,"(7, 17, 1)",0.0
746,"(7, 18, 1)",0.0
747,"(7, 19, 1)",0.0
748,"(7, 20, 1)",0.0
749,"(7, 21, 1)",0.0
750,"(7, 22, 1)",0.0
751,"(7, 23, 1)",0.0
752,"(7, 24, 1)",0.0
753,"(7, 25, 1)",0.0
754,"(7, 26, 1)",0.0
755,"(7, 27, 1)",0.0
756,"(7, 28, 1)",0.0
757,"(7, 29, 1)",0.0
758,"(7, 30, 1)",0.0
759,"(7, 31, 1)",0.0
760,"(7, 32, 1)",0.0
761,"(7, 33, 1)",0.0
762,"(7, 34, 1)",-6.0
763,"(7, 35, 1)",0.0
764,"(7, 36, 1)",0.0
765,"(7, 37, 1)",0.0
766,"(7, 38, 1)",0.0
767,"(7, 39, 1)",0.0
768,"(7, 40, 1)",0.0
769,"(7, 41, 1)",0.0
770,"(7, 42, 1)",0.0
771,"(7, 43, 1)",0.0
772,"(7, 44, 1)",0.0
773,"(7, 45, 1)",0.0
774,"(7, 46, 1)",0.0
775,"(7, 47, 1)",0.0
776,"(7, 48, 1)",0.0
777,"(7, 49, 1)",0.0
778,"(7, 50, 1)",0.0
779,"(7, 51, 1)",0.0
780,"(7, 52, 1)",0.0
781,"(7, 53, 1)",0.0
782,"(7, 54, 1)",0.0
783,"(7, 55, 1)",0.0
784,"(7, 56, 1)",0.0
785,"(7, 57, 1)",0.0
786,"(7, 58, 1)",0.0
787,"(7, 59, 1)",0.0
788,"(7, 60, 1)",0.0
789,"(7, 61, 1)",0.0
790,"(7, 62, 1)",0.0
791,"(7, 63, 1)",0.0
792,"(7, 64, 1)",0.0
793,"(7, 65, 1)",0.0
794,"(7, 66, 1)",0.0
795,"(7, 67, 1)",0.0
796,"(7, 68, 1)",0.0
797,"(7, 69, 1)",0.0
798,"(7, 70, 1)",0.0
799,"(7, 71, 1)",0.0
800,"(7, 72, 1)",0.0
801,"(7, 73, 1)",0.0
802,"(7, 74, 1)",0.0
803,"(7, 75, 1)",0.0
804,"(7, 76, 1)",0.0
805,"(7, 77, 1)",0.0
806,"(7, 78, 1)",0.0
807,"(7, 79, 1)",0.0
808,"(7, 80, 1)",0.0
809,"(7, 81, 1)",0.0
810,"(7, 82, 1)",0.0
811,"(7, 83, 1)",0.0
812,"(7, 84, 1)",0.0
813,"(7, 85, 1)",0.0
814,"(7, 86, 1)",0.0
815,"(7, 87, 1)",0.0
816,"(7, 88, 1)",0.0
817,"(7, 89, 1)",0.0
818,"(7, 90, 1)",0.0
819,"(7, 91, 1)",0.0
